fecha,PM10,year,month,day,hour,imputado,PM10_imputado
2017-01-01 00:59:59+00:00,61.9,2017,1,1,0,False,61.9
2017-01-01 01:59:59+00:00,101.0,2017,1,1,1,False,101.0
2017-01-01 02:59:59+00:00,75.6,2017,1,1,2,False,75.6
2017-01-01 03:59:59+00:00,56.3,2017,1,1,3,False,56.3
2017-01-01 04:59:59+00:00,107.1,2017,1,1,4,False,107.1
2017-01-01 05:59:59+00:00,92.1,2017,1,1,5,False,92.1
2017-01-01 06:59:59+00:00,82.5,2017,1,1,6,False,82.5
2017-01-01 07:59:59+00:00,55.3,2017,1,1,7,False,55.3
2017-01-01 08:59:59+00:00,72.6,2017,1,1,8,False,72.6
2017-01-01 09:59:59+00:00,49.3,2017,1,1,9,False,49.3
2017-01-01 10:59:59+00:00,31.5,2017,1,1,10,False,31.5
2017-01-01 11:59:59+00:00,48.7,2017,1,1,11,False,48.7
2017-01-01 12:59:59+00:00,48.1,2017,1,1,12,False,48.1
2017-01-01 13:59:59+00:00,28.8,2017,1,1,13,False,28.8
2017-01-01 14:59:59+00:00,13.7,2017,1,1,14,False,13.7
2017-01-01 15:59:59+00:00,10.6,2017,1,1,15,False,10.6
2017-01-01 16:59:59+00:00,11.5,2017,1,1,16,False,11.5
2017-01-01 17:59:59+00:00,22.2,2017,1,1,17,False,22.2
2017-01-01 18:59:59+00:00,23.6,2017,1,1,18,False,23.6
2017-01-01 19:59:59+00:00,25.6,2017,1,1,19,False,25.6
2017-01-01 20:59:59+00:00,19.1,2017,1,1,20,False,19.1
2017-01-01 21:59:59+00:00,21.5,2017,1,1,21,False,21.5
2017-01-01 22:59:59+00:00,24.2,2017,1,1,22,False,24.2
2017-01-01 23:59:59+00:00,30.7,2017,1,1,23,False,30.7
2017-01-02 00:59:59+00:00,17.0,2017,1,2,0,False,17.0
2017-01-02 01:59:59+00:00,12.8,2017,1,2,1,False,12.8
2017-01-02 02:59:59+00:00,13.7,2017,1,2,2,False,13.7
2017-01-02 03:59:59+00:00,20.7,2017,1,2,3,False,20.7
2017-01-02 04:59:59+00:00,15.8,2017,1,2,4,False,15.8
2017-01-02 05:59:59+00:00,33.3,2017,1,2,5,False,33.3
2017-01-02 06:59:59+00:00,74.6,2017,1,2,6,False,74.6
2017-01-02 07:59:59+00:00,45.1,2017,1,2,7,False,45.1
2017-01-02 08:59:59+00:00,33.3,2017,1,2,8,False,33.3
2017-01-02 09:59:59+00:00,32.0,2017,1,2,9,False,32.0
2017-01-02 10:59:59+00:00,29.7,2017,1,2,10,False,29.7
2017-01-02 11:59:59+00:00,47.7,2017,1,2,11,False,47.7
2017-01-02 12:59:59+00:00,45.5,2017,1,2,12,False,45.5
2017-01-02 13:59:59+00:00,43.2,2017,1,2,13,False,43.2
2017-01-02 14:59:59+00:00,36.9,2017,1,2,14,False,36.9
2017-01-02 15:59:59+00:00,51.2,2017,1,2,15,False,51.2
2017-01-02 16:59:59+00:00,44.7,2017,1,2,16,False,44.7
2017-01-02 17:59:59+00:00,47.2,2017,1,2,17,False,47.2
2017-01-02 18:59:59+00:00,39.7,2017,1,2,18,False,39.7
2017-01-02 19:59:59+00:00,39.3,2017,1,2,19,False,39.3
2017-01-02 20:59:59+00:00,34.4,2017,1,2,20,False,34.4
2017-01-02 21:59:59+00:00,26.3,2017,1,2,21,False,26.3
2017-01-02 22:59:59+00:00,30.0,2017,1,2,22,False,30.0
2017-01-02 23:59:59+00:00,29.7,2017,1,2,23,False,29.7
2017-01-03 00:59:59+00:00,31.5,2017,1,3,0,False,31.5
2017-01-03 01:59:59+00:00,11.3,2017,1,3,1,False,11.3
2017-01-03 02:59:59+00:00,13.2,2017,1,3,2,False,13.2
2017-01-03 03:59:59+00:00,31.2,2017,1,3,3,False,31.2
2017-01-03 04:59:59+00:00,37.6,2017,1,3,4,False,37.6
2017-01-03 05:59:59+00:00,32.9,2017,1,3,5,False,32.9
2017-01-03 06:59:59+00:00,58.6,2017,1,3,6,False,58.6
2017-01-03 07:59:59+00:00,69.9,2017,1,3,7,False,69.9
2017-01-03 08:59:59+00:00,98.1,2017,1,3,8,False,98.1
2017-01-03 09:59:59+00:00,76.4,2017,1,3,9,False,76.4
2017-01-03 10:59:59+00:00,51.8,2017,1,3,10,False,51.8
2017-01-03 11:59:59+00:00,51.8,2017,1,3,11,False,51.8
2017-01-03 12:59:59+00:00,60.9,2017,1,3,12,False,60.9
2017-01-03 13:59:59+00:00,61.9,2017,1,3,13,False,61.9
2017-01-03 14:59:59+00:00,50.1,2017,1,3,14,False,50.1
2017-01-03 15:59:59+00:00,41.9,2017,1,3,15,False,41.9
2017-01-03 16:59:59+00:00,28.3,2017,1,3,16,False,28.3
2017-01-03 17:59:59+00:00,42.5,2017,1,3,17,False,42.5
2017-01-03 18:59:59+00:00,40.0,2017,1,3,18,False,40.0
2017-01-03 19:59:59+00:00,38.3,2017,1,3,19,False,38.3
2017-01-03 20:59:59+00:00,29.0,2017,1,3,20,False,29.0
2017-01-03 21:59:59+00:00,27.8,2017,1,3,21,False,27.8
2017-01-03 22:59:59+00:00,21.1,2017,1,3,22,False,21.1
2017-01-03 23:59:59+00:00,37.4,2017,1,3,23,False,37.4
2017-01-04 00:59:59+00:00,12.6,2017,1,4,0,False,12.6
2017-01-04 01:59:59+00:00,20.6,2017,1,4,1,False,20.6
2017-01-04 02:59:59+00:00,31.5,2017,1,4,2,False,31.5
2017-01-04 03:59:59+00:00,20.8,2017,1,4,3,False,20.8
2017-01-04 04:59:59+00:00,22.9,2017,1,4,4,False,22.9
2017-01-04 05:59:59+00:00,20.7,2017,1,4,5,False,20.7
2017-01-04 06:59:59+00:00,23.3,2017,1,4,6,False,23.3
2017-01-04 07:59:59+00:00,30.9,2017,1,4,7,False,30.9
2017-01-04 08:59:59+00:00,41.1,2017,1,4,8,False,41.1
2017-01-04 09:59:59+00:00,49.8,2017,1,4,9,False,49.8
2017-01-04 10:59:59+00:00,64.5,2017,1,4,10,False,64.5
2017-01-04 11:59:59+00:00,63.0,2017,1,4,11,False,63.0
2017-01-04 12:59:59+00:00,71.0,2017,1,4,12,False,71.0
2017-01-04 13:59:59+00:00,35.3,2017,1,4,13,False,35.3
2017-01-04 14:59:59+00:00,57.1,2017,1,4,14,False,57.1
2017-01-04 15:59:59+00:00,34.0,2017,1,4,15,False,34.0
2017-01-04 16:59:59+00:00,50.5,2017,1,4,16,False,50.5
2017-01-04 17:59:59+00:00,39.4,2017,1,4,17,False,39.4
2017-01-04 18:59:59+00:00,55.2,2017,1,4,18,False,55.2
2017-01-04 19:59:59+00:00,53.2,2017,1,4,19,False,53.2
2017-01-04 20:59:59+00:00,50.3,2017,1,4,20,False,50.3
2017-01-04 21:59:59+00:00,65.6,2017,1,4,21,False,65.6
2017-01-04 22:59:59+00:00,59.5,2017,1,4,22,False,59.5
2017-01-04 23:59:59+00:00,60.2,2017,1,4,23,False,60.2
2017-01-05 00:59:59+00:00,36.6,2017,1,5,0,False,36.6
2017-01-05 01:59:59+00:00,17.8,2017,1,5,1,False,17.8
2017-01-05 02:59:59+00:00,26.5,2017,1,5,2,False,26.5
2017-01-05 03:59:59+00:00,48.2,2017,1,5,3,False,48.2
2017-01-05 04:59:59+00:00,31.6,2017,1,5,4,False,31.6
2017-01-05 05:59:59+00:00,42.3,2017,1,5,5,False,42.3
2017-01-05 06:59:59+00:00,69.0,2017,1,5,6,False,69.0
2017-01-05 07:59:59+00:00,73.9,2017,1,5,7,False,73.9
2017-01-05 08:59:59+00:00,75.3,2017,1,5,8,False,75.3
2017-01-05 09:59:59+00:00,78.0,2017,1,5,9,False,78.0
2017-01-05 10:59:59+00:00,69.0,2017,1,5,10,False,69.0
2017-01-05 11:59:59+00:00,61.3,2017,1,5,11,False,61.3
2017-01-05 12:59:59+00:00,34.0,2017,1,5,12,False,34.0
2017-01-05 13:59:59+00:00,43.3,2017,1,5,13,False,43.3
2017-01-05 14:59:59+00:00,62.0,2017,1,5,14,False,62.0
2017-01-05 15:59:59+00:00,65.8,2017,1,5,15,False,65.8
2017-01-05 16:59:59+00:00,64.6,2017,1,5,16,False,64.6
2017-01-05 17:59:59+00:00,54.7,2017,1,5,17,False,54.7
2017-01-05 18:59:59+00:00,97.4,2017,1,5,18,False,97.4
2017-01-05 19:59:59+00:00,96.9,2017,1,5,19,False,96.9
2017-01-05 20:59:59+00:00,85.8,2017,1,5,20,False,85.8
2017-01-05 21:59:59+00:00,94.8,2017,1,5,21,False,94.8
2017-01-05 22:59:59+00:00,58.1,2017,1,5,22,False,58.1
2017-01-05 23:59:59+00:00,58.9,2017,1,5,23,False,58.9
2017-01-06 00:59:59+00:00,54.2,2017,1,6,0,False,54.2
2017-01-06 01:59:59+00:00,64.6,2017,1,6,1,False,64.6
2017-01-06 02:59:59+00:00,48.7,2017,1,6,2,False,48.7
2017-01-06 03:59:59+00:00,32.9,2017,1,6,3,False,32.9
2017-01-06 04:59:59+00:00,28.8,2017,1,6,4,False,28.8
2017-01-06 05:59:59+00:00,41.5,2017,1,6,5,False,41.5
2017-01-06 06:59:59+00:00,56.9,2017,1,6,6,False,56.9
2017-01-06 07:59:59+00:00,76.4,2017,1,6,7,False,76.4
2017-01-06 08:59:59+00:00,98.8,2017,1,6,8,False,98.8
2017-01-06 09:59:59+00:00,101.1,2017,1,6,9,False,101.1
2017-01-06 10:59:59+00:00,93.2,2017,1,6,10,False,93.2
2017-01-06 11:59:59+00:00,88.3,2017,1,6,11,False,88.3
2017-01-06 12:59:59+00:00,72.7,2017,1,6,12,False,72.7
2017-01-06 13:59:59+00:00,72.7,2017,1,6,13,False,72.7
2017-01-06 14:59:59+00:00,67.0,2017,1,6,14,False,67.0
2017-01-06 15:59:59+00:00,27.6,2017,1,6,15,False,27.6
2017-01-06 16:59:59+00:00,47.2,2017,1,6,16,False,47.2
2017-01-06 17:59:59+00:00,51.0,2017,1,6,17,False,51.0
2017-01-06 18:59:59+00:00,47.9,2017,1,6,18,False,47.9
2017-01-06 19:59:59+00:00,46.8,2017,1,6,19,False,46.8
2017-01-06 20:59:59+00:00,31.1,2017,1,6,20,False,31.1
2017-01-06 21:59:59+00:00,37.0,2017,1,6,21,False,37.0
2017-01-06 22:59:59+00:00,69.9,2017,1,6,22,False,69.9
2017-01-06 23:59:59+00:00,53.3,2017,1,6,23,False,53.3
2017-01-07 00:59:59+00:00,51.4,2017,1,7,0,False,51.4
2017-01-07 01:59:59+00:00,76.6,2017,1,7,1,False,76.6
2017-01-07 02:59:59+00:00,34.6,2017,1,7,2,False,34.6
2017-01-07 03:59:59+00:00,33.1,2017,1,7,3,False,33.1
2017-01-07 04:59:59+00:00,52.3,2017,1,7,4,False,52.3
2017-01-07 05:59:59+00:00,79.7,2017,1,7,5,False,79.7
2017-01-07 06:59:59+00:00,92.8,2017,1,7,6,False,92.8
2017-01-07 07:59:59+00:00,57.1,2017,1,7,7,False,57.1
2017-01-07 08:59:59+00:00,58.4,2017,1,7,8,False,58.4
2017-01-07 09:59:59+00:00,80.3,2017,1,7,9,False,80.3
2017-01-07 10:59:59+00:00,101.6,2017,1,7,10,False,101.6
2017-01-07 11:59:59+00:00,80.6,2017,1,7,11,False,80.6
2017-01-07 12:59:59+00:00,75.9,2017,1,7,12,False,75.9
2017-01-07 13:59:59+00:00,61.6,2017,1,7,13,False,61.6
2017-01-07 14:59:59+00:00,56.4,2017,1,7,14,False,56.4
2017-01-07 15:59:59+00:00,46.5,2017,1,7,15,False,46.5
2017-01-07 16:59:59+00:00,35.7,2017,1,7,16,False,35.7
2017-01-07 17:59:59+00:00,33.7,2017,1,7,17,False,33.7
2017-01-07 18:59:59+00:00,30.4,2017,1,7,18,False,30.4
2017-01-07 19:59:59+00:00,28.1,2017,1,7,19,False,28.1
2017-01-07 20:59:59+00:00,25.6,2017,1,7,20,False,25.6
2017-01-07 21:59:59+00:00,28.2,2017,1,7,21,False,28.2
2017-01-07 22:59:59+00:00,28.6,2017,1,7,22,False,28.6
2017-01-07 23:59:59+00:00,20.4,2017,1,7,23,False,20.4
2017-01-08 00:59:59+00:00,,2017,1,8,0,True,25.4
2017-01-08 01:59:59+00:00,,2017,1,8,1,True,20.4
2017-01-08 02:59:59+00:00,,2017,1,8,2,True,31.8
2017-01-08 03:59:59+00:00,8.7,2017,1,8,3,False,8.7
2017-01-08 04:59:59+00:00,15.2,2017,1,8,4,False,15.2
2017-01-08 05:59:59+00:00,15.5,2017,1,8,5,False,15.5
2017-01-08 06:59:59+00:00,12.8,2017,1,8,6,False,12.8
2017-01-08 07:59:59+00:00,18.7,2017,1,8,7,False,18.7
2017-01-08 08:59:59+00:00,14.8,2017,1,8,8,False,14.8
2017-01-08 09:59:59+00:00,18.0,2017,1,8,9,False,18.0
2017-01-08 10:59:59+00:00,14.7,2017,1,8,10,False,14.7
2017-01-08 11:59:59+00:00,17.7,2017,1,8,11,False,17.7
2017-01-08 12:59:59+00:00,28.2,2017,1,8,12,False,28.2
2017-01-08 13:59:59+00:00,32.9,2017,1,8,13,False,32.9
2017-01-08 14:59:59+00:00,37.8,2017,1,8,14,False,37.8
2017-01-08 15:59:59+00:00,50.0,2017,1,8,15,False,50.0
2017-01-08 16:59:59+00:00,38.1,2017,1,8,16,False,38.1
2017-01-08 17:59:59+00:00,60.0,2017,1,8,17,False,60.0
2017-01-08 18:59:59+00:00,50.5,2017,1,8,18,False,50.5
2017-01-08 19:59:59+00:00,53.2,2017,1,8,19,False,53.2
2017-01-08 20:59:59+00:00,51.5,2017,1,8,20,False,51.5
2017-01-08 21:59:59+00:00,64.9,2017,1,8,21,False,64.9
2017-01-08 22:59:59+00:00,56.7,2017,1,8,22,False,56.7
2017-01-08 23:59:59+00:00,57.0,2017,1,8,23,False,57.0
2017-01-09 00:59:59+00:00,41.1,2017,1,9,0,False,41.1
2017-01-09 01:59:59+00:00,38.3,2017,1,9,1,False,38.3
2017-01-09 02:59:59+00:00,44.2,2017,1,9,2,False,44.2
2017-01-09 03:59:59+00:00,31.9,2017,1,9,3,False,31.9
2017-01-09 04:59:59+00:00,23.5,2017,1,9,4,False,23.5
2017-01-09 05:59:59+00:00,21.7,2017,1,9,5,False,21.7
2017-01-09 06:59:59+00:00,18.4,2017,1,9,6,False,18.4
2017-01-09 07:59:59+00:00,45.7,2017,1,9,7,False,45.7
2017-01-09 08:59:59+00:00,75.6,2017,1,9,8,False,75.6
2017-01-09 09:59:59+00:00,64.9,2017,1,9,9,False,64.9
2017-01-09 10:59:59+00:00,59.0,2017,1,9,10,False,59.0
2017-01-09 11:59:59+00:00,28.9,2017,1,9,11,False,28.9
2017-01-09 12:59:59+00:00,35.3,2017,1,9,12,False,35.3
2017-01-09 13:59:59+00:00,40.2,2017,1,9,13,False,40.2
2017-01-09 14:59:59+00:00,54.7,2017,1,9,14,False,54.7
2017-01-09 15:59:59+00:00,19.8,2017,1,9,15,False,19.8
2017-01-09 16:59:59+00:00,39.6,2017,1,9,16,False,39.6
2017-01-09 17:59:59+00:00,32.5,2017,1,9,17,False,32.5
2017-01-09 18:59:59+00:00,32.6,2017,1,9,18,False,32.6
2017-01-09 19:59:59+00:00,29.0,2017,1,9,19,False,29.0
2017-01-09 20:59:59+00:00,50.5,2017,1,9,20,False,50.5
2017-01-09 21:59:59+00:00,25.8,2017,1,9,21,False,25.8
2017-01-09 22:59:59+00:00,34.3,2017,1,9,22,False,34.3
2017-01-09 23:59:59+00:00,33.1,2017,1,9,23,False,33.1
2017-01-10 00:59:59+00:00,20.9,2017,1,10,0,False,20.9
2017-01-10 01:59:59+00:00,20.8,2017,1,10,1,False,20.8
2017-01-10 02:59:59+00:00,17.4,2017,1,10,2,False,17.4
2017-01-10 03:59:59+00:00,21.2,2017,1,10,3,False,21.2
2017-01-10 04:59:59+00:00,27.6,2017,1,10,4,False,27.6
2017-01-10 05:59:59+00:00,37.7,2017,1,10,5,False,37.7
2017-01-10 06:59:59+00:00,46.0,2017,1,10,6,False,46.0
2017-01-10 07:59:59+00:00,84.7,2017,1,10,7,False,84.7
2017-01-10 08:59:59+00:00,63.4,2017,1,10,8,False,63.4
2017-01-10 09:59:59+00:00,47.0,2017,1,10,9,False,47.0
2017-01-10 10:59:59+00:00,45.0,2017,1,10,10,False,45.0
2017-01-10 11:59:59+00:00,26.0,2017,1,10,11,False,26.0
2017-01-10 12:59:59+00:00,45.0,2017,1,10,12,False,45.0
2017-01-10 13:59:59+00:00,37.3,2017,1,10,13,False,37.3
2017-01-10 14:59:59+00:00,55.3,2017,1,10,14,False,55.3
2017-01-10 15:59:59+00:00,50.8,2017,1,10,15,False,50.8
2017-01-10 16:59:59+00:00,66.7,2017,1,10,16,False,66.7
2017-01-10 17:59:59+00:00,71.7,2017,1,10,17,False,71.7
2017-01-10 18:59:59+00:00,56.6,2017,1,10,18,False,56.6
2017-01-10 19:59:59+00:00,54.6,2017,1,10,19,False,54.6
2017-01-10 20:59:59+00:00,41.6,2017,1,10,20,False,41.6
2017-01-10 21:59:59+00:00,41.1,2017,1,10,21,False,41.1
2017-01-10 22:59:59+00:00,43.8,2017,1,10,22,False,43.8
2017-01-10 23:59:59+00:00,31.6,2017,1,10,23,False,31.6
2017-01-11 00:59:59+00:00,44.6,2017,1,11,0,False,44.6
2017-01-11 01:59:59+00:00,35.5,2017,1,11,1,False,35.5
2017-01-11 02:59:59+00:00,32.4,2017,1,11,2,False,32.4
2017-01-11 03:59:59+00:00,25.7,2017,1,11,3,False,25.7
2017-01-11 04:59:59+00:00,22.6,2017,1,11,4,False,22.6
2017-01-11 05:59:59+00:00,33.1,2017,1,11,5,False,33.1
2017-01-11 06:59:59+00:00,27.9,2017,1,11,6,False,27.9
2017-01-11 07:59:59+00:00,35.9,2017,1,11,7,False,35.9
2017-01-11 08:59:59+00:00,70.4,2017,1,11,8,False,70.4
2017-01-11 09:59:59+00:00,92.4,2017,1,11,9,False,92.4
2017-01-11 10:59:59+00:00,70.4,2017,1,11,10,False,70.4
2017-01-11 11:59:59+00:00,29.8,2017,1,11,11,False,29.8
2017-01-11 12:59:59+00:00,34.8,2017,1,11,12,False,34.8
2017-01-11 13:59:59+00:00,39.9,2017,1,11,13,False,39.9
2017-01-11 14:59:59+00:00,28.0,2017,1,11,14,False,28.0
2017-01-11 15:59:59+00:00,56.4,2017,1,11,15,False,56.4
2017-01-11 16:59:59+00:00,53.4,2017,1,11,16,False,53.4
2017-01-11 17:59:59+00:00,63.6,2017,1,11,17,False,63.6
2017-01-11 18:59:59+00:00,56.1,2017,1,11,18,False,56.1
2017-01-11 19:59:59+00:00,80.0,2017,1,11,19,False,80.0
2017-01-11 20:59:59+00:00,87.4,2017,1,11,20,False,87.4
2017-01-11 21:59:59+00:00,66.5,2017,1,11,21,False,66.5
2017-01-11 22:59:59+00:00,34.5,2017,1,11,22,False,34.5
2017-01-11 23:59:59+00:00,35.6,2017,1,11,23,False,35.6
2017-01-12 00:59:59+00:00,35.1,2017,1,12,0,False,35.1
2017-01-12 01:59:59+00:00,43.9,2017,1,12,1,False,43.9
2017-01-12 02:59:59+00:00,7.1,2017,1,12,2,False,7.1
2017-01-12 03:59:59+00:00,10.3,2017,1,12,3,False,10.3
2017-01-12 04:59:59+00:00,6.6,2017,1,12,4,False,6.6
2017-01-12 05:59:59+00:00,11.9,2017,1,12,5,False,11.9
2017-01-12 06:59:59+00:00,37.7,2017,1,12,6,False,37.7
2017-01-12 07:59:59+00:00,85.6,2017,1,12,7,False,85.6
2017-01-12 08:59:59+00:00,79.9,2017,1,12,8,False,79.9
2017-01-12 09:59:59+00:00,77.6,2017,1,12,9,False,77.6
2017-01-12 10:59:59+00:00,84.7,2017,1,12,10,False,84.7
2017-01-12 11:59:59+00:00,63.3,2017,1,12,11,False,63.3
2017-01-12 12:59:59+00:00,66.1,2017,1,12,12,False,66.1
2017-01-12 13:59:59+00:00,48.2,2017,1,12,13,False,48.2
2017-01-12 14:59:59+00:00,48.2,2017,1,12,14,False,48.2
2017-01-12 15:59:59+00:00,54.7,2017,1,12,15,False,54.7
2017-01-12 16:59:59+00:00,54.6,2017,1,12,16,False,54.6
2017-01-12 17:59:59+00:00,80.6,2017,1,12,17,False,80.6
2017-01-12 18:59:59+00:00,54.0,2017,1,12,18,False,54.0
2017-01-12 19:59:59+00:00,45.4,2017,1,12,19,False,45.4
2017-01-12 20:59:59+00:00,29.8,2017,1,12,20,False,29.8
2017-01-12 21:59:59+00:00,32.8,2017,1,12,21,False,32.8
2017-01-12 22:59:59+00:00,42.3,2017,1,12,22,False,42.3
2017-01-12 23:59:59+00:00,52.5,2017,1,12,23,False,52.5
2017-01-13 00:59:59+00:00,24.1,2017,1,13,0,False,24.1
2017-01-13 01:59:59+00:00,36.7,2017,1,13,1,False,36.7
2017-01-13 02:59:59+00:00,22.8,2017,1,13,2,False,22.8
2017-01-13 03:59:59+00:00,27.2,2017,1,13,3,False,27.2
2017-01-13 04:59:59+00:00,31.1,2017,1,13,4,False,31.1
2017-01-13 05:59:59+00:00,34.8,2017,1,13,5,False,34.8
2017-01-13 06:59:59+00:00,48.0,2017,1,13,6,False,48.0
2017-01-13 07:59:59+00:00,70.0,2017,1,13,7,False,70.0
2017-01-13 08:59:59+00:00,69.7,2017,1,13,8,False,69.7
2017-01-13 09:59:59+00:00,75.6,2017,1,13,9,False,75.6
2017-01-13 10:59:59+00:00,64.0,2017,1,13,10,False,64.0
2017-01-13 11:59:59+00:00,78.7,2017,1,13,11,False,78.7
2017-01-13 12:59:59+00:00,65.5,2017,1,13,12,False,65.5
2017-01-13 13:59:59+00:00,71.7,2017,1,13,13,False,71.7
2017-01-13 14:59:59+00:00,59.7,2017,1,13,14,False,59.7
2017-01-13 15:59:59+00:00,50.3,2017,1,13,15,False,50.3
2017-01-13 16:59:59+00:00,62.0,2017,1,13,16,False,62.0
2017-01-13 17:59:59+00:00,52.5,2017,1,13,17,False,52.5
2017-01-13 18:59:59+00:00,39.7,2017,1,13,18,False,39.7
2017-01-13 19:59:59+00:00,27.7,2017,1,13,19,False,27.7
2017-01-13 20:59:59+00:00,28.8,2017,1,13,20,False,28.8
2017-01-13 21:59:59+00:00,27.1,2017,1,13,21,False,27.1
2017-01-13 22:59:59+00:00,37.7,2017,1,13,22,False,37.7
2017-01-13 23:59:59+00:00,39.6,2017,1,13,23,False,39.6
2017-01-14 00:59:59+00:00,46.9,2017,1,14,0,False,46.9
2017-01-14 01:59:59+00:00,8.1,2017,1,14,1,False,8.1
2017-01-14 02:59:59+00:00,17.9,2017,1,14,2,False,17.9
2017-01-14 03:59:59+00:00,66.7,2017,1,14,3,False,66.7
2017-01-14 04:59:59+00:00,57.6,2017,1,14,4,False,57.6
2017-01-14 05:59:59+00:00,26.7,2017,1,14,5,False,26.7
2017-01-14 06:59:59+00:00,33.0,2017,1,14,6,False,33.0
2017-01-14 07:59:59+00:00,47.3,2017,1,14,7,False,47.3
2017-01-14 08:59:59+00:00,52.2,2017,1,14,8,False,52.2
2017-01-14 09:59:59+00:00,76.9,2017,1,14,9,False,76.9
2017-01-14 10:59:59+00:00,58.4,2017,1,14,10,False,58.4
2017-01-14 11:59:59+00:00,57.4,2017,1,14,11,False,57.4
2017-01-14 12:59:59+00:00,43.0,2017,1,14,12,False,43.0
2017-01-14 13:59:59+00:00,55.4,2017,1,14,13,False,55.4
2017-01-14 14:59:59+00:00,56.7,2017,1,14,14,False,56.7
2017-01-14 15:59:59+00:00,35.3,2017,1,14,15,False,35.3
2017-01-14 16:59:59+00:00,37.3,2017,1,14,16,False,37.3
2017-01-14 17:59:59+00:00,49.2,2017,1,14,17,False,49.2
2017-01-14 18:59:59+00:00,38.3,2017,1,14,18,False,38.3
2017-01-14 19:59:59+00:00,41.2,2017,1,14,19,False,41.2
2017-01-14 20:59:59+00:00,32.8,2017,1,14,20,False,32.8
2017-01-14 21:59:59+00:00,22.6,2017,1,14,21,False,22.6
2017-01-14 22:59:59+00:00,22.0,2017,1,14,22,False,22.0
2017-01-14 23:59:59+00:00,20.8,2017,1,14,23,False,20.8
2017-01-15 00:59:59+00:00,17.7,2017,1,15,0,False,17.7
2017-01-15 01:59:59+00:00,52.7,2017,1,15,1,False,52.7
2017-01-15 02:59:59+00:00,45.8,2017,1,15,2,False,45.8
2017-01-15 03:59:59+00:00,14.7,2017,1,15,3,False,14.7
2017-01-15 04:59:59+00:00,40.3,2017,1,15,4,False,40.3
2017-01-15 05:59:59+00:00,12.8,2017,1,15,5,False,12.8
2017-01-15 06:59:59+00:00,23.0,2017,1,15,6,False,23.0
2017-01-15 07:59:59+00:00,41.9,2017,1,15,7,False,41.9
2017-01-15 08:59:59+00:00,47.6,2017,1,15,8,False,47.6
2017-01-15 09:59:59+00:00,39.0,2017,1,15,9,False,39.0
2017-01-15 10:59:59+00:00,36.7,2017,1,15,10,False,36.7
2017-01-15 11:59:59+00:00,23.2,2017,1,15,11,False,23.2
2017-01-15 12:59:59+00:00,25.5,2017,1,15,12,False,25.5
2017-01-15 13:59:59+00:00,32.8,2017,1,15,13,False,32.8
2017-01-15 14:59:59+00:00,29.5,2017,1,15,14,False,29.5
2017-01-15 15:59:59+00:00,5.2,2017,1,15,15,False,5.2
2017-01-15 16:59:59+00:00,27.8,2017,1,15,16,False,27.8
2017-01-15 17:59:59+00:00,24.3,2017,1,15,17,False,24.3
2017-01-15 18:59:59+00:00,23.6,2017,1,15,18,False,23.6
2017-01-15 19:59:59+00:00,27.1,2017,1,15,19,False,27.1
2017-01-15 20:59:59+00:00,18.2,2017,1,15,20,False,18.2
2017-01-15 21:59:59+00:00,13.0,2017,1,15,21,False,13.0
2017-01-15 22:59:59+00:00,18.3,2017,1,15,22,False,18.3
2017-01-15 23:59:59+00:00,13.7,2017,1,15,23,False,13.7
2017-01-16 00:59:59+00:00,19.6,2017,1,16,0,False,19.6
2017-01-16 01:59:59+00:00,14.9,2017,1,16,1,False,14.9
2017-01-16 02:59:59+00:00,31.1,2017,1,16,2,False,31.1
2017-01-16 03:59:59+00:00,22.6,2017,1,16,3,False,22.6
2017-01-16 04:59:59+00:00,16.3,2017,1,16,4,False,16.3
2017-01-16 05:59:59+00:00,23.6,2017,1,16,5,False,23.6
2017-01-16 06:59:59+00:00,42.4,2017,1,16,6,False,42.4
2017-01-16 07:59:59+00:00,59.1,2017,1,16,7,False,59.1
2017-01-16 08:59:59+00:00,57.8,2017,1,16,8,False,57.8
2017-01-16 09:59:59+00:00,52.4,2017,1,16,9,False,52.4
2017-01-16 10:59:59+00:00,45.4,2017,1,16,10,False,45.4
2017-01-16 11:59:59+00:00,34.0,2017,1,16,11,False,34.0
2017-01-16 12:59:59+00:00,30.3,2017,1,16,12,False,30.3
2017-01-16 13:59:59+00:00,47.0,2017,1,16,13,False,47.0
2017-01-16 14:59:59+00:00,57.5,2017,1,16,14,False,57.5
2017-01-16 15:59:59+00:00,76.7,2017,1,16,15,False,76.7
2017-01-16 16:59:59+00:00,64.4,2017,1,16,16,False,64.4
2017-01-16 17:59:59+00:00,60.5,2017,1,16,17,False,60.5
2017-01-16 18:59:59+00:00,41.2,2017,1,16,18,False,41.2
2017-01-16 19:59:59+00:00,41.4,2017,1,16,19,False,41.4
2017-01-16 20:59:59+00:00,28.8,2017,1,16,20,False,28.8
2017-01-16 21:59:59+00:00,23.0,2017,1,16,21,False,23.0
2017-01-16 22:59:59+00:00,20.4,2017,1,16,22,False,20.4
2017-01-16 23:59:59+00:00,15.1,2017,1,16,23,False,15.1
2017-01-17 00:59:59+00:00,6.1,2017,1,17,0,False,6.1
2017-01-17 01:59:59+00:00,5.0,2017,1,17,1,False,5.0
2017-01-17 02:59:59+00:00,29.0,2017,1,17,2,False,29.0
2017-01-17 03:59:59+00:00,45.1,2017,1,17,3,False,45.1
